"C","Five-Minute Locational Marginal Prices"
"C","Filename: lmp_5min_final20200212_08-12.csv"
"C","Report for: 02/12/2020 - 02/12/2020"
"C","Report generated: 02/13/2020 12:09:21 EST"
"C","Note: The Roseton congestion component is the sum of the NYISO congestion adder (if applicable) and the ISO-NE congestion component"
"H","Location ID","Local Time","Energy Component","Congestion Component","Loss Component","LMP"
"D",413,08:00:00,28.8,0.0,-1.89,26.91
"D",417,08:00:00,28.8,0.0,0.55,29.35
"D",418,08:00:00,28.8,0.0,0.55,29.35
"D",419,08:00:00,28.8,0.0,0.55,29.35
"D",420,08:00:00,28.8,0.0,-0.74,28.06
"D",421,08:00:00,28.8,0.0,-0.33,28.47
"D",424,08:00:00,28.8,0.0,-0.48,28.32
"D",426,08:00:00,28.8,0.0,-0.51,28.29
"D",427,08:00:00,28.8,0.0,-0.86,27.94
"D",432,08:00:00,28.8,0.0,-1.41,27.39
"D",433,08:00:00,28.8,0.0,-1.41,27.39
"D",434,08:00:00,28.8,0.0,-1.41,27.39
"D",435,08:00:00,28.8,0.0,-1.66,27.14
"D",436,08:00:00,28.8,0.0,0.63,29.43
"D",440,08:00:00,28.8,0.0,0.43,29.23
"D",445,08:00:00,28.8,0.0,-0.41,28.39
"D",446,08:00:00,28.8,0.0,-0.03,28.77
"D",448,08:00:00,28.8,0.0,0.24,29.04
"D",449,08:00:00,28.8,0.0,0.58,29.38
"D",452,08:00:00,28.8,0.0,0.5,29.3
"D",457,08:00:00,28.8,0.0,0.34,29.14
"D",460,08:00:00,28.8,0.0,-0.12,28.68
"D",461,08:00:00,28.8,0.0,0.34,29.14
"D",462,08:00:00,28.8,0.0,-0.7,28.1
"D",463,08:00:00,28.8,0.0,-0.27,28.53
"D",464,08:00:00,28.8,0.0,-0.86,27.94
"D",465,08:00:00,28.8,0.0,-2.02,26.78
"D",466,08:00:00,28.8,0.0,0.61,29.41
"D",467,08:00:00,28.8,0.0,0.27,29.07
"D",468,08:00:00,28.8,0.0,0.08,28.88
"D",472,08:00:00,28.8,0.0,0.61,29.41
"D",473,08:00:00,28.8,0.0,-0.23,28.57
"D",474,08:00:00,28.8,0.0,-0.5,28.3
"D",478,08:00:00,28.8,0.0,-0.73,28.07
"D",480,08:00:00,28.8,0.0,-0.73,28.07
"D",481,08:00:00,28.8,0.0,-0.73,28.07
"D",482,08:00:00,28.8,0.0,-0.92,27.88
"D",484,08:00:00,28.8,0.0,-1.16,27.64
"D",485,08:00:00,28.8,0.0,-1.16,27.64
"D",486,08:00:00,28.8,0.0,0.52,29.32
"D",487,08:00:00,28.8,0.0,0.31,29.11
"D",489,08:00:00,28.8,0.0,0.54,29.34
"D",490,08:00:00,28.8,0.0,0.54,29.34
"D",492,08:00:00,28.8,0.0,-0.91,27.89
"D",493,08:00:00,28.8,0.0,-0.99,27.81
"D",494,08:00:00,28.8,0.0,-0.99,27.81
"D",495,08:00:00,28.8,0.0,0.22,29.02
"D",497,08:00:00,28.8,0.0,-0.36,28.44
"D",502,08:00:00,28.8,0.0,0.48,29.28
"D",503,08:00:00,28.8,0.0,0.64,29.44
"D",508,08:00:00,28.8,0.0,0.15,28.95
"D",513,08:00:00,28.8,0.0,-0.81,27.99
"D",515,08:00:00,28.8,0.0,-0.68,28.12
"D",527,08:00:00,28.8,0.0,0.19,28.99
"D",528,08:00:00,28.8,0.0,-0.09,28.71
"D",529,08:00:00,28.8,0.0,-0.09,28.71
"D",531,08:00:00,28.8,0.0,-0.05,28.75
"D",532,08:00:00,28.8,0.0,0.31,29.11
"D",536,08:00:00,28.8,0.0,-0.11,28.69
"D",538,08:00:00,28.8,0.0,0.11,28.91
"D",539,08:00:00,28.8,0.0,-0.86,27.94
"D",540,08:00:00,28.8,0.0,-0.18,28.62
"D",541,08:00:00,28.8,0.0,-0.26,28.54
"D",542,08:00:00,28.8,0.0,0.37,29.17
"D",546,08:00:00,28.8,0.0,0.57,29.37
"D",547,08:00:00,28.8,0.0,0.19,28.99
"D",549,08:00:00,28.8,0.0,-0.21,28.59
"D",555,08:00:00,28.8,0.0,0.04,28.84
"D",556,08:00:00,28.8,0.0,1.08,29.88
"D",557,08:00:00,28.8,0.0,1.08,29.88
"D",558,08:00:00,28.8,0.0,1.08,29.88
"D",559,08:00:00,28.8,0.0,1.08,29.88
"D",561,08:00:00,28.8,0.0,-1.7,27.1
"D",562,08:00:00,28.8,0.0,-0.68,28.12
"D",563,08:00:00,28.8,0.0,0.56,29.36
"D",564,08:00:00,28.8,0.0,0.56,29.36
"D",565,08:00:00,28.8,0.0,-2.04,26.76
"D",566,08:00:00,28.8,0.0,-1.25,27.55
"D",567,08:00:00,28.8,0.0,-1.59,27.21
"D",568,08:00:00,28.8,0.0,0.24,29.04
"D",569,08:00:00,28.8,0.0,0.41,29.21
"D",570,08:00:00,28.8,0.0,-0.86,27.94
"D",572,08:00:00,28.8,0.0,-0.45,28.35
"D",573,08:00:00,28.8,0.0,-0.45,28.35
"D",574,08:00:00,28.8,0.0,-0.45,28.35
"D",575,08:00:00,28.8,0.0,-0.45,28.35
"D",580,08:00:00,28.8,0.0,-0.45,28.35
"D",581,08:00:00,28.8,0.0,-0.45,28.35
"D",583,08:00:00,28.8,0.0,-0.46,28.34
"D",584,08:00:00,28.8,0.0,-0.46,28.34
"D",587,08:00:00,28.8,0.0,-1.55,27.25
"D",590,08:00:00,28.8,0.0,-1.41,27.39
"D",591,08:00:00,28.8,0.0,0.41,29.21
"D",592,08:00:00,28.8,0.0,0.73,29.53
"D",595,08:00:00,28.8,0.0,-0.88,27.92
"D",596,08:00:00,28.8,0.0,-0.67,28.13
"D",598,08:00:00,28.8,0.0,-0.26,28.54
"D",599,08:00:00,28.8,0.0,-1.84,26.96
"D",612,08:00:00,28.8,0.0,0.3,29.1
"D",613,08:00:00,28.8,0.0,0.3,29.1
"D",614,08:00:00,28.8,0.0,0.05,28.85
"D",616,08:00:00,28.8,0.0,-0.48,28.32
"D",617,08:00:00,28.8,0.0,-0.71,28.09
"D",618,08:00:00,28.8,0.0,-0.86,27.94
"D",619,08:00:00,28.8,0.0,0.74,29.54
"D",620,08:00:00,28.8,0.0,0.57,29.37
"D",621,08:00:00,28.8,0.0,-1.24,27.56
"D",622,08:00:00,28.8,0.0,-0.5,28.3
"D",624,08:00:00,28.8,0.0,0.32,29.12
"D",625,08:00:00,28.8,0.0,0.22,29.02
"D",626,08:00:00,28.8,0.0,0.22,29.02
"D",627,08:00:00,28.8,0.0,0.54,29.34
"D",628,08:00:00,28.8,0.0,-1.35,27.45
"D",630,08:00:00,28.8,0.0,-0.38,28.42
"D",633,08:00:00,28.8,0.0,-0.38,28.42
"D",636,08:00:00,28.8,0.0,-1.41,27.39
"D",637,08:00:00,28.8,0.0,-1.41,27.39
"D",638,08:00:00,28.8,0.0,-1.41,27.39
"D",639,08:00:00,28.8,0.0,0.65,29.45
"D",640,08:00:00,28.8,0.0,0.65,29.45
"D",641,08:00:00,28.8,0.0,0.65,29.45
"D",642,08:00:00,28.8,0.0,0.23,29.03
"D",739,08:00:00,28.8,0.0,-1.17,27.63
"D",754,08:00:00,28.8,0.0,0.41,29.21
"D",755,08:00:00,28.8,0.0,0.43,29.23
"D",757,08:00:00,28.8,0.0,-1.41,27.39
"D",760,08:00:00,28.8,0.0,0.41,29.21
"D",761,08:00:00,28.8,0.0,-0.12,28.68
"D",767,08:00:00,28.8,0.0,0.75,29.55
"D",768,08:00:00,28.8,0.0,0.58,29.38
"D",769,08:00:00,28.8,0.0,-0.32,28.48
"D",774,08:00:00,28.8,0.0,-1.16,27.64
"D",779,08:00:00,28.8,0.0,0.05,28.85
"D",783,08:00:00,28.8,0.0,-2.04,26.76
"D",1005,08:00:00,28.8,0.0,0.82,29.62
"D",1030,08:00:00,28.8,0.0,0.64,29.44
"D",1031,08:00:00,28.8,0.0,0.64,29.44
"D",1032,08:00:00,28.8,0.0,-1.16,27.64
"D",1086,08:00:00,28.8,0.0,-0.41,28.39
"D",1185,08:00:00,28.8,0.0,-0.46,28.34
"D",1186,08:00:00,28.8,0.0,-0.46,28.34
"D",1187,08:00:00,28.8,0.0,-0.46,28.34
"D",1210,08:00:00,28.8,0.0,-0.24,28.56
"D",1221,08:00:00,28.8,0.0,-0.51,28.29
"D",1226,08:00:00,28.8,0.0,1.44,30.24
"D",1255,08:00:00,28.8,0.0,-0.24,28.56
"D",1286,08:00:00,28.8,0.0,0.07,28.87
"D",1287,08:00:00,28.8,0.0,0.07,28.87
"D",1342,08:00:00,28.8,0.0,-0.36,28.44
"D",1343,08:00:00,28.8,0.0,-0.36,28.44
"D",1344,08:00:00,28.8,0.0,-0.36,28.44
"D",1376,08:00:00,28.8,0.0,-0.82,27.98
"D",1377,08:00:00,28.8,0.0,-0.82,27.98
"D",1378,08:00:00,28.8,0.0,-0.82,27.98
"D",1379,08:00:00,28.8,0.0,-0.82,27.98
"D",1380,08:00:00,28.8,0.0,-0.82,27.98
"D",1385,08:00:00,28.8,0.0,-1.23,27.57
"D",1386,08:00:00,28.8,0.0,-1.23,27.57
"D",1412,08:00:00,28.8,0.0,0.19,28.99
"D",1415,08:00:00,28.8,0.0,0.19,28.99
"D",1432,08:00:00,28.8,0.0,1.1,29.9
"D",1478,08:00:00,28.8,0.0,0.48,29.28
"D",1616,08:00:00,28.8,0.0,0.64,29.44
"D",1630,08:00:00,28.8,0.0,-0.4,28.4
"D",1649,08:00:00,28.8,0.0,0.15,28.95
"D",1672,08:00:00,28.8,0.0,0.5,29.3
"D",1693,08:00:00,28.8,0.0,-0.38,28.42
"D",1694,08:00:00,28.8,0.0,-0.38,28.42
"D",2425,08:00:00,28.8,0.0,-0.38,28.42
"D",2426,08:00:00,28.8,0.0,-0.12,28.68
"D",2430,08:00:00,28.8,0.0,-0.26,28.54
"D",2431,08:00:00,28.8,0.0,0.08,28.88
"D",2432,08:00:00,28.8,0.0,-0.26,28.54
"D",2433,08:00:00,28.8,0.0,0.08,28.88
"D",2434,08:00:00,28.8,0.0,-0.51,28.29
"D",2435,08:00:00,28.8,0.0,-0.26,28.54
"D",2437,08:00:00,28.8,0.0,0.08,28.88
"D",4000,08:00:00,28.8,0.0,0.04,28.84
"D",4001,08:00:00,28.8,0.0,0.16,28.96
"D",4002,08:00:00,28.8,0.0,0.42,29.22
"D",4003,08:00:00,28.8,0.0,-0.47,28.33
"D",4004,08:00:00,28.8,0.0,-0.83,27.97
"D",4005,08:00:00,28.8,0.0,0.12,28.92
"D",4006,08:00:00,28.8,0.0,0.47,29.27
"D",4007,08:00:00,28.8,0.0,-0.05,28.75
"D",4008,08:00:00,28.8,0.0,0.54,29.34
"D",4010,08:00:00,28.8,0.0,-0.36,28.44
"D",4011,08:00:00,28.8,-4.18,-1.67,22.95
"D",4012,08:00:00,28.8,0.0,-0.07,28.73
"D",4013,08:00:00,28.8,0.0,-2.41,26.39
"D",4014,08:00:00,28.8,0.0,-0.65,28.15
"D",4017,08:00:00,28.8,0.0,-1.16,27.64
"D",4077,08:00:00,28.8,0.0,-0.48,28.32
"D",4078,08:00:00,28.8,0.0,-0.09,28.71
"D",4082,08:00:00,28.8,0.0,-0.03,28.77
"D",4083,08:00:00,28.8,0.0,0.02,28.82
"D",4084,08:00:00,28.8,0.0,0.51,29.31
"D",4085,08:00:00,28.8,0.0,0.59,29.39
"D",4087,08:00:00,28.8,0.0,0.64,29.44
"D",4088,08:00:00,28.8,0.0,0.55,29.35
"D",4089,08:00:00,28.8,0.0,0.67,29.47
"D",4090,08:00:00,28.8,0.0,0.61,29.41
"D",4092,08:00:00,28.8,0.0,0.61,29.41
"D",4093,08:00:00,28.8,0.0,0.61,29.41
"D",4094,08:00:00,28.8,0.0,0.61,29.41
"D",4098,08:00:00,28.8,0.0,0.6,29.4
"D",4102,08:00:00,28.8,0.0,0.6,29.4
"D",4103,08:00:00,28.8,0.0,0.57,29.37
"D",4104,08:00:00,28.8,0.0,0.6,29.4
"D",4106,08:00:00,28.8,0.0,0.62,29.42
"D",4107,08:00:00,28.8,0.0,0.63,29.43
"D",4108,08:00:00,28.8,0.0,0.64,29.44
"D",4109,08:00:00,28.8,0.0,0.54,29.34
"D",4113,08:00:00,28.8,0.0,0.6,29.4
"D",4114,08:00:00,28.8,0.0,0.62,29.42
"D",4115,08:00:00,28.8,0.0,0.61,29.41
"D",4117,08:00:00,28.8,0.0,0.61,29.41
"D",4118,08:00:00,28.8,0.0,0.8,29.6
"D",4119,08:00:00,28.8,0.0,0.54,29.34
"D",4120,08:00:00,28.8,0.0,0.52,29.32
"D",4121,08:00:00,28.8,0.0,0.42,29.22
"D",4122,08:00:00,28.8,0.0,0.45,29.25
"D",4123,08:00:00,28.8,0.0,0.38,29.18
"D",4124,08:00:00,28.8,0.0,0.0,28.8
"D",4125,08:00:00,28.8,0.0,-0.08,28.72
"D",4128,08:00:00,28.8,0.0,0.21,29.01
"D",4129,08:00:00,28.8,0.0,0.38,29.18
"D",4130,08:00:00,28.8,0.0,0.65,29.45
"D",4132,08:00:00,28.8,0.0,0.43,29.23
"D",4133,08:00:00,28.8,0.0,0.45,29.25
"D",4134,08:00:00,28.8,0.0,1.04,29.84
"D",4137,08:00:00,28.8,0.0,-0.24,28.56
"D",4138,08:00:00,28.8,0.0,-0.24,28.56
"D",4139,08:00:00,28.8,0.0,-0.24,28.56
"D",4141,08:00:00,28.8,0.0,0.27,29.07
"D",4142,08:00:00,28.8,0.0,-0.12,28.68
"D",4143,08:00:00,28.8,0.0,0.53,29.33
"D",4144,08:00:00,28.8,0.0,0.42,29.22
"D",4145,08:00:00,28.8,0.0,0.46,29.26
"D",4146,08:00:00,28.8,0.0,0.52,29.32
"D",4148,08:00:00,28.8,0.0,-0.93,27.87
"D",4149,08:00:00,28.8,0.0,0.24,29.04
"D",4150,08:00:00,28.8,0.0,-0.93,27.87
"D",4151,08:00:00,28.8,0.0,-1.01,27.79
"D",4152,08:00:00,28.8,0.0,-1.41,27.39
"D",4153,08:00:00,28.8,0.0,-1.41,27.39
"D",4155,08:00:00,28.8,0.0,-1.41,27.39
"D",4157,08:00:00,28.8,0.0,-0.71,28.09
"D",4158,08:00:00,28.8,0.0,-0.2,28.6
"D",4160,08:00:00,28.8,0.0,-0.52,28.28
"D",4161,08:00:00,28.8,0.0,-0.3,28.5
"D",4162,08:00:00,28.8,0.0,0.13,28.93
"D",4163,08:00:00,28.8,0.0,0.22,29.02
"D",4164,08:00:00,28.8,0.0,0.25,29.05
"D",4165,08:00:00,28.8,0.0,0.2,29.0
"D",4166,08:00:00,28.8,0.0,0.2,29.0
"D",4167,08:00:00,28.8,0.0,-0.42,28.38
"D",4168,08:00:00,28.8,0.0,-0.42,28.38
"D",4169,08:00:00,28.8,0.0,-0.08,28.72
"D",4170,08:00:00,28.8,0.0,0.22,29.02
"D",4171,08:00:00,28.8,0.0,0.36,29.16
"D",4173,08:00:00,28.8,0.0,0.21,29.01
"D",4174,08:00:00,28.8,0.0,0.3,29.1
"D",4175,08:00:00,28.8,0.0,0.31,29.11
"D",4176,08:00:00,28.8,0.0,0.36,29.16
"D",4177,08:00:00,28.8,0.0,0.41,29.21
"D",4178,08:00:00,28.8,0.0,0.67,29.47
"D",4179,08:00:00,28.8,0.0,0.37,29.17
"D",4181,08:00:00,28.8,0.0,0.43,29.23
"D",4182,08:00:00,28.8,0.0,0.52,29.32
"D",4183,08:00:00,28.8,0.0,0.55,29.35
"D",4184,08:00:00,28.8,0.0,0.56,29.36
"D",4185,08:00:00,28.8,0.0,0.56,29.36
"D",4186,08:00:00,28.8,0.0,0.41,29.21
"D",4187,08:00:00,28.8,0.0,0.41,29.21
"D",4188,08:00:00,28.8,0.0,0.42,29.22
"D",4189,08:00:00,28.8,0.0,0.61,29.41
"D",4190,08:00:00,28.8,0.0,0.66,29.46
"D",4191,08:00:00,28.8,0.0,0.37,29.17
"D",4192,08:00:00,28.8,0.0,0.47,29.27
"D",4193,08:00:00,28.8,0.0,0.51,29.31
"D",4196,08:00:00,28.8,0.0,1.11,29.91
"D",4197,08:00:00,28.8,0.0,-0.09,28.71
"D",4198,08:00:00,28.8,0.0,0.54,29.34
"D",4199,08:00:00,28.8,0.0,0.5,29.3
"D",4200,08:00:00,28.8,0.0,0.39,29.19
"D",4201,08:00:00,28.8,0.0,0.39,29.19
"D",4202,08:00:00,28.8,0.0,0.39,29.19
"D",4203,08:00:00,28.8,0.0,0.39,29.19
"D",4204,08:00:00,28.8,0.0,0.39,29.19
"D",4205,08:00:00,28.8,0.0,0.39,29.19
"D",4206,08:00:00,28.8,0.0,0.46,29.26
"D",4207,08:00:00,28.8,0.0,0.46,29.26
"D",4208,08:00:00,28.8,0.0,0.53,29.33
"D",4209,08:00:00,28.8,0.0,0.53,29.33
"D",4210,08:00:00,28.8,0.0,0.57,29.37
"D",4211,08:00:00,28.8,0.0,0.6,29.4
"D",4212,08:00:00,28.8,0.0,0.95,29.75
"D",4213,08:00:00,28.8,0.0,1.05,29.85
"D",4214,08:00:00,28.8,0.0,1.46,30.26
"D",4215,08:00:00,28.8,0.0,1.0,29.8
"D",4216,08:00:00,28.8,0.0,0.18,28.98
"D",4217,08:00:00,28.8,0.0,0.92,29.72
"D",4218,08:00:00,28.8,0.0,0.35,29.15
"D",4219,08:00:00,28.8,0.0,0.25,29.05
"D",4220,08:00:00,28.8,0.0,0.13,28.93
"D",4221,08:00:00,28.8,0.0,-0.03,28.77
"D",4222,08:00:00,28.8,0.0,0.11,28.91
"D",4223,08:00:00,28.8,0.0,0.91,29.71
"D",4226,08:00:00,28.8,0.0,0.65,29.45
"D",4227,08:00:00,28.8,0.0,0.64,29.44
"D",4228,08:00:00,28.8,0.0,0.56,29.36
"D",4229,08:00:00,28.8,0.0,0.56,29.36
"D",4230,08:00:00,28.8,0.0,0.52,29.32
"D",4231,08:00:00,28.8,0.0,0.54,29.34
"D",4232,08:00:00,28.8,0.0,0.54,29.34
"D",4233,08:00:00,28.8,0.0,0.58,29.38
"D",4234,08:00:00,28.8,0.0,0.82,29.62
"D",4235,08:00:00,28.8,0.0,0.57,29.37
"D",4236,08:00:00,28.8,0.0,0.57,29.37
"D",4237,08:00:00,28.8,0.0,0.57,29.37
"D",4238,08:00:00,28.8,0.0,0.78,29.58
"D",4239,08:00:00,28.8,0.0,0.89,29.69
"D",4240,08:00:00,28.8,0.0,0.88,29.68
"D",4241,08:00:00,28.8,0.0,0.88,29.68
"D",4242,08:00:00,28.8,0.0,1.02,29.82
"D",4244,08:00:00,28.8,0.0,1.07,29.87
"D",4245,08:00:00,28.8,0.0,0.57,29.37
"D",4247,08:00:00,28.8,0.0,0.89,29.69
"D",4248,08:00:00,28.8,0.0,0.5,29.3
"D",4249,08:00:00,28.8,0.0,0.5,29.3
"D",4250,08:00:00,28.8,0.0,0.5,29.3
"D",4251,08:00:00,28.8,0.0,0.05,28.85
"D",4252,08:00:00,28.8,0.0,0.56,29.36
"D",4254,08:00:00,28.8,0.0,0.0,28.8
"D",4255,08:00:00,28.8,0.0,-0.1,28.7
"D",4259,08:00:00,28.8,0.0,0.42,29.22
"D",4260,08:00:00,28.8,0.0,0.44,29.24
"D",4261,08:00:00,28.8,0.0,0.33,29.13
"D",4262,08:00:00,28.8,0.0,0.14,28.94
"D",4263,08:00:00,28.8,0.0,0.08,28.88
"D",4264,08:00:00,28.8,0.0,-0.23,28.57
"D",4265,08:00:00,28.8,0.0,-0.27,28.53
"D",4266,08:00:00,28.8,0.0,0.57,29.37
"D",4267,08:00:00,28.8,0.0,0.59,29.39
"D",4268,08:00:00,28.8,0.0,0.27,29.07
"D",4269,08:00:00,28.8,0.0,0.22,29.02
"D",4271,08:00:00,28.8,0.0,0.84,29.64
"D",4272,08:00:00,28.8,0.0,0.22,29.02
"D",4273,08:00:00,28.8,0.0,0.14,28.94
"D",4274,08:00:00,28.8,0.0,0.34,29.14
"D",4275,08:00:00,28.8,0.0,1.44,30.24
"D",4276,08:00:00,28.8,0.0,0.0,28.8
"D",4277,08:00:00,28.8,0.0,0.01,28.81
"D",4279,08:00:00,28.8,0.0,0.0,28.8
"D",4280,08:00:00,28.8,0.0,-0.12,28.68
"D",4282,08:00:00,28.8,0.0,-0.11,28.69
"D",4283,08:00:00,28.8,0.0,-0.11,28.69
"D",4285,08:00:00,28.8,0.0,-0.28,28.52
"D",4286,08:00:00,28.8,0.0,-0.34,28.46
"D",4287,08:00:00,28.8,0.0,-0.24,28.56
"D",4288,08:00:00,28.8,0.0,-0.21,28.59
"D",4289,08:00:00,28.8,0.0,-0.19,28.61
"D",4290,08:00:00,28.8,0.0,0.26,29.06
"D",4291,08:00:00,28.8,0.0,0.37,29.17
"D",4292,08:00:00,28.8,0.0,0.34,29.14
"D",4293,08:00:00,28.8,0.0,0.26,29.06
"D",4295,08:00:00,28.8,0.0,0.19,28.99
"D",4296,08:00:00,28.8,0.0,0.03,28.83
"D",4297,08:00:00,28.8,0.0,0.35,29.15
"D",4298,08:00:00,28.8,0.0,0.03,28.83
"D",4299,08:00:00,28.8,0.0,-0.18,28.62
"D",4301,08:00:00,28.8,0.0,-0.28,28.52
"D",4302,08:00:00,28.8,0.0,-0.05,28.75
"D",4303,08:00:00,28.8,0.0,0.48,29.28
"D",4304,08:00:00,28.8,0.0,0.49,29.29
"D",4305,08:00:00,28.8,0.0,0.52,29.32
"D",4306,08:00:00,28.8,0.0,0.41,29.21
"D",4307,08:00:00,28.8,0.0,-0.13,28.67
"D",4308,08:00:00,28.8,0.0,-0.72,28.08
"D",4309,08:00:00,28.8,0.0,-1.66,27.14
"D",4310,08:00:00,28.8,0.0,-1.66,27.14
"D",4312,08:00:00,28.8,0.0,-0.24,28.56
"D",4313,08:00:00,28.8,0.0,-2.02,26.78
"D",4314,08:00:00,28.8,0.0,-0.33,28.47
"D",4315,08:00:00,28.8,0.0,-0.26,28.54
"D",4316,08:00:00,28.8,0.0,-0.24,28.56
"D",4317,08:00:00,28.8,0.0,-0.24,28.56
"D",4318,08:00:00,28.8,0.0,-0.23,28.57
"D",4319,08:00:00,28.8,0.0,0.37,29.17
"D",4320,08:00:00,28.8,0.0,0.38,29.18
"D",4321,08:00:00,28.8,0.0,0.24,29.04
"D",4322,08:00:00,28.8,0.0,0.49,29.29
"D",4323,08:00:00,28.8,0.0,0.99,29.79
"D",4324,08:00:00,28.8,0.0,0.91,29.71
"D",4325,08:00:00,28.8,0.0,0.27,29.07
"D",4327,08:00:00,28.8,0.0,-0.31,28.49
"D",4328,08:00:00,28.8,0.0,0.07,28.87
"D",4329,08:00:00,28.8,0.0,0.18,28.98
"D",4330,08:00:00,28.8,0.0,0.02,28.82
"D",4331,08:00:00,28.8,0.0,0.57,29.37
"D",4332,08:00:00,28.8,0.0,0.1,28.9
"D",4333,08:00:00,28.8,0.0,0.39,29.19
"D",4334,08:00:00,28.8,0.0,0.6,29.4
"D",4335,08:00:00,28.8,0.0,0.67,29.47
"D",4336,08:00:00,28.8,0.0,0.64,29.44
"D",4337,08:00:00,28.8,0.0,0.59,29.39
"D",4338,08:00:00,28.8,0.0,0.72,29.52
"D",4339,08:00:00,28.8,0.0,0.34,29.14
"D",4340,08:00:00,28.8,0.0,0.3,29.1
"D",4341,08:00:00,28.8,0.0,0.27,29.07
"D",4342,08:00:00,28.8,0.0,0.26,29.06
"D",4343,08:00:00,28.8,0.0,0.3,29.1
"D",4345,08:00:00,28.8,0.0,0.3,29.1
"D",4346,08:00:00,28.8,0.0,0.29,29.09
"D",4347,08:00:00,28.8,0.0,0.24,29.04
"D",4348,08:00:00,28.8,0.0,0.27,29.07
"D",4349,08:00:00,28.8,0.0,0.26,29.06
"D",4350,08:00:00,28.8,0.0,0.19,28.99
"D",4351,08:00:00,28.8,0.0,0.27,29.07
"D",4352,08:00:00,28.8,0.0,0.3,29.1
"D",4353,08:00:00,28.8,0.0,0.34,29.14
"D",4355,08:00:00,28.8,0.0,0.34,29.14
"D",4356,08:00:00,28.8,0.0,0.34,29.14
"D",4357,08:00:00,28.8,0.0,0.32,29.12
"D",4358,08:00:00,28.8,0.0,0.22,29.02
"D",4361,08:00:00,28.8,0.0,0.37,29.17
"D",4362,08:00:00,28.8,0.0,0.86,29.66
"D",4364,08:00:00,28.8,0.0,-0.02,28.78
"D",4365,08:00:00,28.8,0.0,-1.84,26.96
"D",4366,08:00:00,28.8,0.0,0.56,29.36
